Author,Song Name,File Name,File Path
Fokir Lalon Shai,,song44_.docx,Data/Fokir Lalon Shai/song44_.docx
Fokir Lalon Shai,,song48_.docx,Data/Fokir Lalon Shai/song48_.docx
Fokir Lalon Shai,ধন্য ধন্য বলি তারে,song7_ধন্য ধন্য বলি তারে.docx,Data/Fokir Lalon Shai/song7_ধন্য ধন্য বলি তারে.docx
Fokir Lalon Shai,কী সন্ধানে যাই সেখানে,song34_কী সন্ধানে যাই সেখানে.docx,Data/Fokir Lalon Shai/song34_কী সন্ধানে যাই সেখানে.docx
Fokir Lalon Shai,,song42_.docx,Data/Fokir Lalon Shai/song42_.docx
Fokir Lalon Shai,পাবে সামান্যে কি তার দেখা,song33_পাবে সামান্যে কি তার দেখা.docx,Data/Fokir Lalon Shai/song33_পাবে সামান্যে কি তার দেখা.docx
Fokir Lalon Shai,এস হে অপারের কান্ডারি,song32_এস হে অপারের কান্ডারি.docx,Data/Fokir Lalon Shai/song32_এস হে অপারের কান্ডারি.docx
Fokir Lalon Shai,,song41_.docx,Data/Fokir Lalon Shai/song41_.docx
Fokir Lalon Shai,সমুদ্রের কিনারে,song6_সমুদ্রের কিনারে.docx,Data/Fokir Lalon Shai/song6_সমুদ্রের কিনারে.docx
Fokir Lalon Shai,রাখিলেন সাঁই কূপজল করে,song3_রাখিলেন সাঁই কূপজল করে.docx,Data/Fokir Lalon Shai/song3_রাখিলেন সাঁই কূপজল করে.docx
Fokir Lalon Shai,সময় গেলে সাধন হবে না,song37_সময় গেলে সাধন হবে না.docx,Data/Fokir Lalon Shai/song37_সময় গেলে সাধন হবে না.docx
Fokir Lalon Shai,লণ্ঠনে রূপের বাতি জ্বলছে,song21_লণ্ঠনে রূপের বাতি জ্বলছে.docx,Data/Fokir Lalon Shai/song21_লণ্ঠনে রূপের বাতি জ্বলছে.docx
Fokir Lalon Shai,ও সে ফুলের মর্ম জানতে হয়,song17_ও সে ফুলের মর্ম জানতে হয়.docx,Data/Fokir Lalon Shai/song17_ও সে ফুলের মর্ম জানতে হয়.docx
Fokir Lalon Shai,চাতক বাচে কেমনে,song1_চাতক বাচে কেমনে.docx,Data/Fokir Lalon Shai/song1_চাতক বাচে কেমনে.docx
Fokir Lalon Shai,ক্ষম ক্ষম অপরাধ,song27_ক্ষম ক্ষম অপরাধ.docx,Data/Fokir Lalon Shai/song27_ক্ষম ক্ষম অপরাধ.docx
Fokir Lalon Shai,সব লোকে কয় লালন কী জাত সংসারে,song5_সব লোকে কয় লালন কী জাত সংসারে.docx,Data/Fokir Lalon Shai/song5_সব লোকে কয় লালন কী জাত সংসারে.docx
Fokir Lalon Shai,,song45_.docx,Data/Fokir Lalon Shai/song45_.docx
Fokir Lalon Shai,কথা কয় রে দেখা দেয় না,song10_কথা কয় রে দেখা দেয় না.docx,Data/Fokir Lalon Shai/song10_কথা কয় রে দেখা দেয় না.docx
Fokir Lalon Shai,চিরদিন পুষলাম এক অচিন পাখি,song29_চিরদিন পুষলাম এক অচিন পাখি.docx,Data/Fokir Lalon Shai/song29_চিরদিন পুষলাম এক অচিন পাখি.docx
Fokir Lalon Shai,আমায় চরণ ছাড়া করো না হে,song15_আমায় চরণ ছাড়া করো না হে.docx,Data/Fokir Lalon Shai/song15_আমায় চরণ ছাড়া করো না হে.docx
Fokir Lalon Shai,,song47_.docx,Data/Fokir Lalon Shai/song47_.docx
Bappi Khan,ঢাকার প্রেম,song2_ঢাকার প্রেম.docx,Data/Bappi Khan/song2_ঢাকার প্রেম.docx
Bappi Khan,ইচ্ছের পালক,song3_ইচ্ছের পালক.docx,Data/Bappi Khan/song3_ইচ্ছের পালক.docx
Bappi Khan,পেনশন,song1_পেনশন.docx,Data/Bappi Khan/song1_পেনশন.docx
Akhter Feroj,এই দিন চিরদিন রবে,song1_এই দিন চিরদিন রবে.docx,Data/Akhter Feroj/song1_এই দিন চিরদিন রবে.docx
Akhter Feroj,কেমন করে হায় বলবো তোমাকে,song2_কেমন করে হায় বলবো তোমাকে.docx,Data/Akhter Feroj/song2_কেমন করে হায় বলবো তোমাকে.docx
Anik Khan,বাসকাব্য,song1_বাসকাব্য.docx,Data/Anik Khan/song1_বাসকাব্য.docx
Anik Khan,চা খাব না,song2_চা খাব না.docx,Data/Anik Khan/song2_চা খাব না.docx
Deholovi,বালুচর,song2_বালুচর.docx,Data/Deholovi/song2_বালুচর.docx
Deholovi,নবজীবনের কথা বলছি,song9_নবজীবনের কথা বলছি.docx,Data/Deholovi/song9_নবজীবনের কথা বলছি.docx
Deholovi,যে পথে পথিক নেই,song3_যে পথে পথিক নেই.docx,Data/Deholovi/song3_যে পথে পথিক নেই.docx
Deholovi,হোমায়রার নিঃশ্বাস,song6_হোমায়রার নিঃশ্বাস.docx,Data/Deholovi/song6_হোমায়রার নিঃশ্বাস.docx
Deholovi,বেদুঈন,song4_বেদুঈন.docx,Data/Deholovi/song4_বেদুঈন.docx
Deholovi,যাত্রা,song7_যাত্রা.docx,Data/Deholovi/song7_যাত্রা.docx
Deholovi,নাগ নাগিনীর খেলা,song8_নাগ নাগিনীর খেলা.docx,Data/Deholovi/song8_নাগ নাগিনীর খেলা.docx
Deholovi,সুস্মিতার সবুজ ওড়না,song1_সুস্মিতার সবুজ ওড়না.docx,Data/Deholovi/song1_সুস্মিতার সবুজ ওড়না.docx
Deholovi,হারাগাছের নুরজাহান,song5_হারাগাছের নুরজাহান.docx,Data/Deholovi/song5_হারাগাছের নুরজাহান.docx
Deholovi,তবে বন্ধু নৌকা ভেড়াও,song10_তবে বন্ধু নৌকা ভেড়াও.docx,Data/Deholovi/song10_তবে বন্ধু নৌকা ভেড়াও.docx
Kazi Nazrul Islam,ভারত শ্মশান হ’ল মা তুই শ্মশানবাসিনী ব’লে,song387_ভারত শ্মশান হ’ল মা তুই শ্মশানবাসিনী ব’লে.docx,Data/Kazi Nazrul Islam/song387_ভারত শ্মশান হ’ল মা তুই শ্মশানবাসিনী ব’লে.docx
Kazi Nazrul Islam,ফুলের জলসায় নীরব কেন কবি,song601_ফুলের জলসায় নীরব কেন কবি.docx,Data/Kazi Nazrul Islam/song601_ফুলের জলসায় নীরব কেন কবি.docx
Kazi Nazrul Islam,তোমারেই আমি চাহিয়াছি প্রিয় শতরূপে শতবার,song523_তোমারেই আমি চাহিয়াছি প্রিয় শতরূপে শতবার.docx,Data/Kazi Nazrul Islam/song523_তোমারেই আমি চাহিয়াছি প্রিয় শতরূপে শতবার.docx
Kazi Nazrul Islam,হেরা হতে হেলে দুলে,song560_হেরা হতে হেলে দুলে.docx,Data/Kazi Nazrul Islam/song560_হেরা হতে হেলে দুলে.docx
Kazi Nazrul Islam,হোরি খেলে নন্দলালা,song474_হোরি খেলে নন্দলালা.docx,Data/Kazi Nazrul Islam/song474_হোরি খেলে নন্দলালা.docx
Kazi Nazrul Islam,মেঘ-মেদুর গগন কাঁদে হুতাশ পবন,song404_মেঘ-মেদুর গগন কাঁদে হুতাশ পবন.docx,Data/Kazi Nazrul Islam/song404_মেঘ-মেদুর গগন কাঁদে হুতাশ পবন.docx
Kazi Nazrul Islam,আলগা কর গো খোঁপার বাধন,song3_আলগা কর গো খোঁপার বাধন.docx,Data/Kazi Nazrul Islam/song3_আলগা কর গো খোঁপার বাধন.docx
Kazi Nazrul Islam,চক্র সুদর্শন ছোড়কে মোহন,song226_চক্র সুদর্শন ছোড়কে মোহন.docx,Data/Kazi Nazrul Islam/song226_চক্র সুদর্শন ছোড়কে মোহন.docx
Kazi Nazrul Islam,আমারে চোখ ইশারায় ডাক দিলে,song7_আমারে চোখ ইশারায় ডাক দিলে.docx,Data/Kazi Nazrul Islam/song7_আমারে চোখ ইশারায় ডাক দিলে.docx
Kazi Nazrul Islam,ওগো পূজার থালায় আছে আমার ব্যথার শতদল,song172_ওগো পূজার থালায় আছে আমার ব্যথার শতদল.docx,Data/Kazi Nazrul Islam/song172_ওগো পূজার থালায় আছে আমার ব্যথার শতদল.docx
Kazi Nazrul Islam,করুণ কেন অরুণ আঁখি,song20_করুণ কেন অরুণ আঁখি.docx,Data/Kazi Nazrul Islam/song20_করুণ কেন অরুণ আঁখি.docx
Kazi Nazrul Islam,ও তুই কারে দেখে ঘোমটা দিলি নতুন বউ বল গো,song167_ও তুই কারে দেখে ঘোমটা দিলি নতুন বউ বল গো.docx,Data/Kazi Nazrul Islam/song167_ও তুই কারে দেখে ঘোমটা দিলি নতুন বউ বল গো.docx
Kazi Nazrul Islam,চেওনা সুনয়না আর চেও না,song568_চেওনা সুনয়না আর চেও না.docx,Data/Kazi Nazrul Islam/song568_চেওনা সুনয়না আর চেও না.docx
Kazi Nazrul Islam,নয়ন ভরা জল গো তোমার আঁচল ভরা ফুল,song614_নয়ন ভরা জল গো তোমার আঁচল ভরা ফুল.docx,Data/Kazi Nazrul Islam/song614_নয়ন ভরা জল গো তোমার আঁচল ভরা ফুল.docx
